workerid,gender,age,race,region,regionComments,speaker,sentence,content,intonation,etype,verification,followupchoice,certainty,comment1
A1HLF64267DDLH,gen=1,age=2,eth=5,mid atlantic region,no,chr,S1UM,calm,LHL,ED,be calm,response=1,87,
A1HLF64267DDLH,gen=1,age=2,eth=5,mid atlantic region,no,kev,S1UM,menu,LHL,EI,read the menu,response=1,85,
A1HLF64267DDLH,gen=1,age=2,eth=5,mid atlantic region,no,kev,S1UM,left,LHL,ED,turn left,response=1,41,
A1HLF64267DDLH,gen=1,age=2,eth=5,mid atlantic region,no,zio,filler,bring,pnq,str,didn't manny bring something?,response=1,55,
A1HLF64267DDLH,gen=1,age=2,eth=5,mid atlantic region,no,bec,S1UM,lemonade,HLL,EI,have a lemonade,response=2,66,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",bec,S1UM,potato,LHL,ED,Use a potato peeler ,response=1,72,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,92,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",zio,S1UM,right,LHL,EI,go right,response=1,100,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",zio,S1UM,email,HLL,EI,send her an email,response=1,88,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",kev,S1UM,call,HLL,ED,call your mom,response=1,100,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",kev,S1UM,dog,HLL,ED,take the dog for a walk,response=1,100,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",kev,filler,help,npiq,str,Did Maria lift a finger to help?,response=2,69,
A1KLWHCGSS8WXD,gen=2,age=2,eth=3,Northeast,"	",kev,S1UM,home,LHL,EI,stay home,response=2,100,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,zio,filler,bring,npipnq,wk,didn't manny bring anything at all?,response=1,65,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,kev,S1UM,call,HLL,ED,call your mom,response=1,56,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,kev,filler,help,npiq,str,did maria lift a finger to help?,response=2,65,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,zio,S1UM,right,LHL,EI,go right,response=1,61,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,zio,S1UM,email,HLL,EI,send her an email,response=1,67,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,bec,S1UM,potato,LHL,ED,use a potato peeler,response=1,60,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,kev,S1UM,dog,HLL,ED,take the dog for a walk,response=1,67,
A1KH1O9AZ7S642,gen=2,age=1,eth=3,Maryland,Thanks!,kev,S1UM,home,LHL,EI,stay home,response=1,56,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,zio,filler,bring,pnq,wk,Didn't Manny bring something?,response=1,83,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,bec,S1UM,window,LHL,EI,Open the window.,response=2,72,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,zio,S1UM,coffee,LHL,ED,Put some creamer in your coffee.,response=2,70,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,chr,S1UM,calm,HLL,EI,Be calm.,response=1,78,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,kev,S1UM,menu,HLL,ED,Read the menu.,response=2,73,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,bec,S1UM,lemonade,LHL,EI,Have a lemonade.,response=2,76,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help?,response=2,78,
A1HS2UT856NZSV,gen=2,age=3,eth=3,Arkansas,,kev,S1UM,left,HLL,ED,Turn left.,response=1,76,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,kev,S1UM,home,HLL,EI,Stay home.,response=1,72,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,zio,S1UM,right,HLL,EI,Go right!,response=1,50,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,bec,S1UM,potato,HLL,ED,Use a potato peeler.,response=1,65,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,kev,S1UM,dog,LHL,ED,Take the dog for a walk.,response=1,50,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,kev,filler,help,npiq,wk,Did Maria lift a finger to help?,response=1,65,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,kev,S1UM,call,LHL,EI,Call your mom...,response=2,90,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,zio,S1UM,email,LHL,ED,Send her an email...,response=2,90,
A2PTLSWHIZCK1Y,gen=2,age=2,eth=3,Utah,No,zio,filler,bring,npipnq,str,Didn't Mani bring anything at all?,response=2,75,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,bec,S1UM,window,LHL,EI,Open the window,response=2,75,This person sounded suggesting not forceful 
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,zio,filler,bring,pnq,wk,Didn't Manny bring something? ,response=1,99,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,kev,S1UM,left,HLL,ED,Turn left. ,response=1,63,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,chr,S1UM,calm,HLL,EI,Be calm. ,response=1,64,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help? ,response=2,72,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,kev,S1UM,menu,HLL,ED,Read the menu. ,response=1,58,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,zio,S1UM,coffee,LHL,ED,Put some creamer in your coffee. ,response=2,93,
A3K6DL4PN98CBN,gen=1,age=1,eth=3,North Carolina,This task was quick and easy with fair pay. Thank you. ,bec,S1UM,lemonade,LHL,EI,Have a lemonade. ,response=2,100,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,bec,S1UM,potato,LHL,ED,Use a potato peeler,response=1,51,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,kev,filler,help,npiq,str,Did Maria lift a finger to help?,response=2,79,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,zio,S1UM,right,LHL,EI,Right?,response=1,72,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,zio,S1UM,email,HLL,EI,Send her an email.,response=1,89,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,zio,filler,bring,npipnq,wk,Didn't Manny bring anything at all?,response=1,71,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,kev,S1UM,call,HLL,ED,Call your mom.,response=2,78,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,kev,S1UM,home,LHL,EI,Stay home.,response=2,76,
A7OY2DNQAQ73P,gen=2,age=1,eth=3,PA,,kev,S1UM,dog,HLL,ED,Take the dog for a walk.,response=1,80,
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,bec,S1UM,window,HLL,EI,Open the window,response=1,98,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,zio,filler,bring,pnq,str,Didn't Manny bring something?,response=2,63,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,bec,S1UM,lemonade,HLL,EI,Have a lemonade,response=2,39,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,kev,S1UM,left,LHL,ED,Turn left,response=1,99,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,chr,S1UM,calm,LHL,ED,Be calm,response=1,100,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,kev,S1UM,menu,LHL,EI,Read the menu,response=1,89,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee,response=1,85,None
A25ZZOSL7MVU22,gen=2,age=1,eth=3,Northeast,None,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help,response=2,73,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,zio,S1UM,email,LHL,ED,Send her an email.,response=1,34,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,kev,S1UM,call,LHL,EI,Call your mom.,response=1,97,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,83,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,kev,filler,help,npiq,wk,Can Maria lift a finger to help?,response=1,99,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,bec,S1UM,potato,HLL,ED,Use a potato peeler.,response=1,99,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,zio,S1UM,right,HLL,EI,Go right.,response=1,100,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,kev,S1UM,home,HLL,EI,Stay home.,response=1,100,None
A1NYI79LUIBOTP,gen=2,age=1,eth=2,Arlington,None,kev,S1UM,dog,LHL,ED,Take the dog for a walk.,response=1,100,None
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,bec,S1UM,potato,LHL,ED,use a potato peeler,response=1,99,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,kev,S1UM,dog,HLL,ED,take the dog for a walk,response=1,99,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,kev,S1UM,home,LHL,EI,stay home,response=1,47,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,kev,filler,help,npiq,str,did maria lift a finger to help,response=2,99,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,zio,filler,bring,npipnq,wk,didn't manny bring anything at all,response=1,84,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,zio,S1UM,email,HLL,EI,send her an email,response=1,94,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,zio,S1UM,right,LHL,EI,go right,response=1,98,
A1HCTAULAAOC8A,gen=2,age=2,eth=3,Northeast Ohio,No,kev,S1UM,call,HLL,ED,call your mom,response=1,41,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,kev,S1UM,call,HLL,ED,Call your mom,response=2,72,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,kev,S1UM,home,LHL,EI,Stay Home,response=1,91,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,zio,filler,bring,npipnq,wk,Didn't Mary Bring anything at all,response=1,70,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,bec,S1UM,potato,LHL,ED,Use a potato peeler ,response=1,81,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,kev,S1UM,dog,HLL,ED,take the dog for a walk,response=1,86,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,zio,S1UM,email,HLL,EI,Send her email,response=1,90,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,zio,S1UM,right,LHL,EI,Go right,response=1,89,
AJ204D5LUWTVY,gen=1,age=5,eth=3,Texas,,kev,filler,help,npiq,str,Did she help,response=1,83,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,bec,S1UM,window,HLL,EI,Open the window,response=2,71,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,chr,S1UM,calm,LHL,ED,Be Calm ,response=1,95,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee,response=1,82,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,bec,S1UM,lemonade,HLL,EI,Have a lemonade ,response=2,87,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,kev,S1UM,menu,LHL,EI,Read the Menu,response=1,50,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,kev,S1UM,left,LHL,ED,Turn Left,response=1,77,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,zio,filler,bring,pnq,str,Didn't Manny bring something ,response=2,71,
A1S0R9UMW0FWAZ,gen=1,age=2,eth=1,Kansas City Mo,,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,76,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,bec,S1UM,window,HLL,EI,Open the window. ,response=1,100,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,bec,S1UM,lemonade,HLL,EI,Have a lemonade. ,response=1,99,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,kev,S1UM,menu,LHL,EI,Read the menu.,response=1,99,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee. ,response=1,60,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,chr,S1UM,calm,LHL,ED,Be calm.,response=1,99,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,10,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,zio,filler,bring,pnq,str,Didn't Manny bring something?,response=2,10,
A2IXBTOWQRCLPZ,gen=1,age=2,eth=3,Coplay Pennsylvania,Thanks!,kev,S1UM,left,LHL,ED,Turn left. ,response=1,60,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,zio,S1UM,right,HLL,ED,go right,response=1,78,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,85,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,kev,S1UM,dog,LHL,EI,Take the dog for a walk,response=1,30,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,kev,S1UM,call,LHL,ED,Call your mom,response=2,59,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,kev,S1UM,home,HLL,ED,Stay home,response=1,88,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,bec,S1UM,potato,HLL,EI,Use a potato peeler,response=1,61,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,zio,S1UM,email,LHL,EI,Send her an email,response=1,40,
AL12RG9EJZ60,gen=2,age=4,eth=3,South,,kev,filler,help,pnq,wk,Didn't Maria help?,response=1,51,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,bec,S1UM,window,LHL,EI,open the window,response=2,92,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,kev,S1UM,menu,HLL,ED,read the menu,response=1,77,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,bec,S1UM,lemonade,LHL,EI,have a lemonade,response=2,82,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,kev,S1UM,left,HLL,ED,turn left,response=1,89,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,zio,S1UM,coffee,LHL,ED,put some creamer in your coffee,response=2,97,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,kev,filler,help,npipnq,str,didn't maria lift a finger to help,response=2,91,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,zio,filler,bring,pnq,wk,didn't manny bring something,response=1,91,
A3LKYZLQ40H8D6,gen=1,age=1,eth=1,South (Alabama),No,chr,S1UM,calm,HLL,EI,be calm,response=1,88,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,zio,S1UM,coffee,HLL,EI,Put some creamer in your coffee,response=2,15,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,bec,S1UM,lemonade,HLL,ED,Have a lemonade,response=1,87,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,bec,S1UM,window,HLL,ED,Open the window,response=1,33,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,kev,S1UM,menu,LHL,ED,Read the menu,response=1,76,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,chr,S1UM,calm,LHL,EI,Be kind,response=1,78,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,zio,filler,bring,npiq,str,Did Manny (?)  bring anything at all? ,response=2,14,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help,response=1,77,
A3MOHY42B7HDWU,gen=1,age=5,eth=3,Oregon West,,kev,S1UM,left,LHL,EI,Turn left,response=1,83,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,chr,S1UM,calm,LHL,ED,Be calm.,response=1,100,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,bec,S1UM,window,HLL,EI,Open the window.,response=2,100,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,zio,filler,bring,pnq,str,Didn't Manny bring something?,response=2,63,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=1,58,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,kev,S1UM,left,LHL,ED,Turn left.,response=2,59,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,bec,S1UM,lemonade,HLL,EI,Have a lemonade.,response=2,61,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee.,response=1,62,
AGWHBRX2T3665,gen=2,age=2,eth=3,New Jersey,,kev,S1UM,menu,LHL,EI,Read the menu.,response=1,62,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,bec,S1UM,window,LHL,ED,open the window,response=1,100,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,bec,S1UM,lemonade,LHL,ED,have a lemonade ,response=2,41,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,kev,filler,help,npipnq,str,didn't maria lift a finger to help? ,response=2,67,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,kev,S1UM,left,HLL,EI,turn left,response=1,87,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,zio,S1UM,coffee,LHL,EI,put some creamer in your coffee,response=1,60,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,kev,S1UM,menu,HLL,EI,read the menu,response=1,51,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,chr,S1UM,calm,HLL,ED,be calm,response=1,72,
AQKB8JSBEMXK9,gen=1,age=1,eth=2,west coast,,zio,filler,bring,npiq,wk,Did Manny bring anything at all? ,response=1,60,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,kev,S1UM,dog,HLL,EI,take the dog for a walk,response=1,99,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,kev,S1UM,home,LHL,ED,stay home,response=1,92,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,kev,filler,help,pnq,str,did Beriah help,response=2,58,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,bec,S1UM,potato,LHL,EI,use a potato peeler,response=2,68,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,zio,filler,bring,npipnq,wk,did he bring anything at all,response=1,74,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,zio,S1UM,email,HLL,ED,send her a email,response=2,57,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,zio,S1UM,right,LHL,ED,go right,response=1,98,
A2W5Q0IVJUS7Y6,gen=2,age=5,eth=3,Pennsylvania,thank you,kev,S1UM,call,HLL,EI,call your mom,response=1,57,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,kev,S1UM,home,HLL,ED,stay home,response=1,61,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,kev,S1UM,dog,LHL,EI,Take the dog for a walk,response=1,75,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,zio,filler,bring,npipnq,str,Didn't Manny bring anything at all?,response=2,73,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,kev,filler,help,pnq,wk,Didn't Maria help?,response=1,86,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,bec,S1UM,potato,HLL,EI,Use a potato peeler,response=1,71,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,kev,S1UM,call,LHL,ED,Call your mom,response=2,80,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,zio,S1UM,right,HLL,ED,Go right,response=1,90,
A1DJEWE7PY7YQX,gen=1,age=5,eth=3,California,No other comments.,zio,S1UM,email,LHL,EI,Send her an email,response=1,86,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help,response=2,15,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,bec,S1UM,window,LHL,EI,Open the window,response=2,61,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,zio,filler,bring,pnq,wk,Didn't Manny bring something?,response=1,69,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,bec,S1UM,lemonade,LHL,EI,Have a lemonade,response=1,53,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,kev,S1UM,menu,HLL,ED,Read the menu,response=2,37,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,chr,S1UM,calm,HLL,EI,Be calm,response=1,60,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,kev,S1UM,left,HLL,ED,Turn left,response=1,68,
A1KRO0JWU6LT0I,gen=1,age=2,eth=3,NE,,zio,S1UM,coffee,LHL,ED,Put some creamer in your coffee,response=2,66,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,chr,S1UM,calm,LHL,ED,Be calm,response=1,100,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,kev,S1UM,left,LHL,ED,Turn left...,response=1,100,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,zio,S1UM,coffee,HLL,ED,Put some creamer in your coffee.,response=1,100,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,kev,S1UM,menu,LHL,EI,Read the menu..,response=1,100,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,zio,filler,bring,pnq,str,Didn't Manny bring something?,response=2,90,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,bec,S1UM,window,HLL,EI,Open the window.,response=1,95,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,bec,S1UM,lemonade,HLL,EI,Have a lemonade.,response=1,90,
A3G1RZUV6N88MY,gen=2,age=1,eth=3,Alabama,,kev,filler,help,npipnq,wk,Didn't Maria lift a finger to help?,response=2,80,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,bec,S1UM,potato,LHL,ED,Use a potato peeler,response=1,53,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,zio,filler,bring,npipnq,wk,Didn't manny bring anything at all?,response=1,56,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,kev,S1UM,call,HLL,ED,Call your Mom.,response=2,46,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,kev,S1UM,home,LHL,EI,Stay Home,response=2,55,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,kev,S1UM,dog,HLL,ED,Take the dog for a walk.,response=1,61,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,zio,S1UM,right,LHL,EI,Go right,response=2,42,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,zio,S1UM,email,HLL,EI,Send her an email.,response=1,64,
A33328Z1V02S23,gen=1,age=2,eth=3,Texas,,kev,filler,help,npiq,str,Did Maria lift a finger to help?,response=2,76,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,zio,filler,bring,npiq,wk,Did Manny bring anything at all?,response=1,64,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,bec,S1UM,window,LHL,ED,Open the window,response=1,82,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,chr,S1UM,calm,HLL,ED,Be calm,response=1,68,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,zio,S1UM,coffee,LHL,EI,Put some creamer in your coffee,response=1,72,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,bec,S1UM,lemonade,LHL,ED,Have a lemonade,response=1,74,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,kev,S1UM,menu,HLL,EI,read the menu,response=1,91,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help?,response=2,86,
A3AZU3LTB27ZBI,gen=2,age=1,eth=3,Oklahoma,,kev,S1UM,left,HLL,EI,Turn left,response=1,91,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,kev,S1UM,menu,HLL,EI,Read the menu,response=2,64,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,bec,S1UM,window,LHL,ED,Open the window,response=1,76,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,zio,S1UM,coffee,LHL,EI,Put some creamer in your coffee,response=1,75,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,zio,filler,bring,npiq,wk,Did Manny bring anything at all?,response=1,79,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,kev,filler,help,npipnq,str,Didn't Maria lift a finger to help?,response=2,44,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,bec,S1UM,lemonade,LHL,ED,Have a lemonade,response=2,63,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,chr,S1UM,calm,HLL,ED,Be calm,response=1,77,
A1T9850A8F7SUV,gen=1,age=1,eth=3,Washington state,,kev,S1UM,left,HLL,EI,Turn left,response=1,90,
AXP8EG22MPZY8,gen=2,age=2,eth=3,Southeast,No,kev,S1UM,home,LHL,ED,Stay home,response=2,96,No
AXP8EG22MPZY8,gen=2,age=2,eth=3,Southeast,No,kev,filler,help,pnq,str,Didnt Maria help,response=1,95,
AXP8EG22MPZY8,gen=2,age=2,eth=3,Southeast,No,kev,S1UM,dog,HLL,EI,Take the dog for a walk,response=2,97,
AXP8EG22MPZY8,gen=2,age=2,eth=3,Southeast,No,zio,filler,bring,npipnq,wk,Didn't manny bring anything at all?,response=1,96,
